(36.000,1206.000)
(1668.000,1507.000)
(1023.000,1907.000)
(1930.000,1717.000)
(435.000,1270.000)
(1673.000,344.000)
(1077.000,167.000)
(1547.000,900.000)
(567.000,1966.000)
(225.000,1140.000)
(1744.000,273.000)
(1681.000,1084.000)
(1687.000,407.000)
(1870.000,46.000)
(546.000,1751.000)
(282.000,776.000)
(1890.000,827.000)
(1950.000,329.000)
(573.000,899.000)
(1959.000,635.000)
(440.000,1710.000)
(1547.000,1274.000)
(1080.000,704.000)
(1033.000,1149.000)
(435.000,1527.000)
(621.000,1510.000)
(708.000,1085.000)
(1344.000,1709.000)
(1160.000,1594.000)
(1668.000,1886.000)
(697.000,1777.000)
(810.000,1090.000)
(1476.000,789.000)
(1690.000,1466.000)
(812.000,1939.000)
(678.000,205.000)
(610.000,1143.000)
(1817.000,667.000)
(1674.000,81.000)
(1428.000,1763.000)
(1490.000,587.000)
(547.000,664.000)
(1808.000,534.000)
(952.000,903.000)
(899.000,397.000)
(1078.000,1595.000)
(643.000,913.000)
(1362.000,959.000)
(1073.000,1899.000)
(1829.000,1948.000)
(99.000,578.000)
(877.000,1638.000)
(1943.000,141.000)
(1206.000,1843.000)
(350.000,530.000)
(1299.000,714.000)
(821.000,1534.000)
(1040.000,1033.000)
(556.000,1628.000)
(432.000,349.000)
(1545.000,1400.000)
(562.000,770.000)
(1549.000,1713.000)
(1675.000,1592.000)
(232.000,840.000)
(1682.000,162.000)
(173.000,81.000)
(1608.000,778.000)
(170.000,1331.000)
(1016.000,1208.000)
(1228.000,1530.000)
(351.000,1038.000)
(423.000,511.000)
(1683.000,781.000)
(967.000,1028.000)
(223.000,1017.000)
(945.000,971.000)
(1358.000,1452.000)
(1039.000,106.000)
(1406.000,975.000)
(1078.000,1961.000)
(1029.000,1085.000)
(1144.000,1081.000)
(1026.000,223.000)
(612.000,1096.000)
(1238.000,1090.000)
(1087.000,520.000)
(226.000,454.000)
(1756.000,1823.000)
(1208.000,1396.000)
(374.000,157.000)
(1300.000,1204.000)
(215.000,726.000)
(564.000,334.000)
(1757.000,1594.000)
(280.000,1082.000)
(32.000,1565.000)
(511.000,230.000)
(1559.000,846.000)
(1036.000,849.000)
(1492.000,830.000)
(641.000,39.000)
(1930.000,1222.000)
(876.000,1579.000)
(616.000,644.000)
(685.000,1654.000)
(698.000,779.000)
(1092.000,969.000)
(1555.000,1590.000)
(96.000,893.000)
(1479.000,143.000)
(829.000,226.000)
(313.000,415.000)
(108.000,455.000)
(24.000,580.000)
(906.000,840.000)
(1232.000,583.000)
(45.000,761.000)
(1105.000,646.000)
(756.000,648.000)
(1161.000,349.000)
(1884.000,602.000)
(1818.000,41.000)
(814.000,1337.000)
(1223.000,1212.000)
(1749.000,35.000)
(180.000,533.000)
(1567.000,1015.000)
(374.000,1096.000)
(1607.000,640.000)
(941.000,38.000)
(1468.000,87.000)
(108.000,342.000)
(1696.000,1775.000)
(1881.000,1566.000)
(904.000,1033.000)
(90.000,1573.000)
(620.000,95.000)
(1607.000,289.000)
(1606.000,357.000)
(1496.000,1035.000)
(1026.000,784.000)
(1760.000,1966.000)
(1495.000,26.000)
(428.000,279.000)
(823.000,514.000)
(768.000,1511.000)
(176.000,914.000)
(770.000,848.000)
(1422.000,1469.000)
(897.000,786.000)
(1219.000,465.000)
(236.000,1450.000)
(616.000,1263.000)
(307.000,1214.000)
(623.000,1579.000)
(1148.000,775.000)
(1159.000,1714.000)
(1606.000,1899.000)
(160.000,1206.000)
(890.000,1137.000)
(440.000,1395.000)
(1483.000,215.000)
(1281.000,763.000)
(1549.000,216.000)
(1830.000,1159.000)
(1364.000,772.000)
(1564.000,601.000)
(1158.000,666.000)
(1217.000,1320.000)
(1831.000,848.000)
(1281.000,1267.000)
(1096.000,1265.000)
(1015.000,1339.000)
(877.000,603.000)
(622.000,1832.000)
(42.000,217.000)
(1422.000,1658.000)
(771.000,760.000)
(1473.000,265.000)
(772.000,699.000)
(1471.000,1758.000)
(1073.000,1772.000)
(1214.000,1446.000)
(1955.000,538.000)
(1295.000,646.000)
(1954.000,222.000)
(1214.000,1699.000)
(302.000,659.000)
(1808.000,1696.000)
(770.000,410.000)
(877.000,1690.000)
(312.000,467.000)
(174.000,574.000)
(1205.000,538.000)
(1865.000,1644.000)
(369.000,662.000)
(702.000,331.000)
(1082.000,1078.000)
(1734.000,1766.000)
(1424.000,576.000)
(881.000,1877.000)
(896.000,1394.000)
(1550.000,1333.000)
(314.000,905.000)
(1157.000,824.000)
(1408.000,1576.000)
(1073.000,24.000)
(547.000,415.000)
(751.000,1902.000)
(1737.000,1283.000)
(503.000,479.000)
(1037.000,575.000)
(819.000,265.000)
(361.000,202.000)
(775.000,1029.000)
(548.000,105.000)
(1561.000,1135.000)
(1147.000,970.000)
(357.000,1836.000)
(426.000,1337.000)
(1894.000,1837.000)
(1489.000,411.000)
(1022.000,974.000)
(1423.000,148.000)
(1214.000,211.000)
(103.000,102.000)
(1629.000,106.000)
(87.000,641.000)
(1896.000,1147.000)
(1156.000,533.000)
(355.000,38.000)
(1030.000,721.000)
(618.000,1640.000)
(1695.000,512.000)
(1808.000,1205.000)
(1285.000,955.000)
(956.000,1393.000)
(506.000,81.000)
(1814.000,892.000)
(1285.000,1015.000)
(1631.000,1946.000)
(25.000,649.000)
(619.000,265.000)
(1608.000,1212.000)
(478.000,330.000)
(763.000,588.000)
(302.000,1818.000)
(429.000,168.000)
(1489.000,638.000)
(1743.000,1132.000)
(1951.000,1070.000)
(1609.000,577.000)
(1550.000,29.000)
(885.000,1947.000)
(482.000,948.000)
(1876.000,1203.000)
(1102.000,1330.000)
(548.000,169.000)
(370.000,728.000)
(1362.000,232.000)
(1299.000,1460.000)
(430.000,109.000)
(1032.000,915.000)
(948.000,1719.000)
(1883.000,532.000)
(823.000,1018.000)
(1289.000,1092.000)
(1019.000,456.000)
(1956.000,1894.000)
(1233.000,725.000)
(1205.000,153.000)
(1957.000,1343.000)
(1831.000,340.000)
(743.000,341.000)
(952.000,1942.000)
(20.000,539.000)
(700.000,86.000)
(413.000,1813.000)
(1355.000,1275.000)
(1881.000,894.000)
(1605.000,1082.000)
(553.000,206.000)
(1363.000,171.000)
(17.000,717.000)
(676.000,47.000)
(348.000,599.000)
(116.000,1275.000)
(1293.000,475.000)
(1735.000,637.000)
(1502.000,1882.000)
(1369.000,1409.000)
(113.000,780.000)
(1161.000,581.000)
(1346.000,1899.000)
(1944.000,766.000)
(1546.000,395.000)
(1895.000,203.000)
(1894.000,84.000)
(1270.000,232.000)
(151.000,1028.000)
(511.000,513.000)
(1427.000,88.000)
(510.000,1007.000)
(764.000,1708.000)
(1207.000,1576.000)
(1339.000,463.000)
(682.000,289.000)
(481.000,1327.000)
(1620.000,1701.000)
(1480.000,1944.000)
(706.000,1260.000)
(1668.000,1691.000)
(378.000,759.000)
(24.000,1944.000)
(1433.000,1956.000)
(155.000,1522.000)
(214.000,1963.000)
(502.000,1072.000)
(1737.000,953.000)
(953.000,1902.000)
(959.000,357.000)
(827.000,1837.000)
(875.000,222.000)
(545.000,1905.000)
(813.000,840.000)
(1409.000,19.000)
(954.000,294.000)
(1674.000,39.000)
(1155.000,230.000)
(1026.000,1941.000)
(883.000,960.000)
(1472.000,1400.000)
(151.000,269.000)
(1759.000,830.000)
(773.000,1090.000)
(623.000,1706.000)
(772.000,1651.000)
(1671.000,450.000)
(303.000,1593.000)
(687.000,1817.000)
(824.000,1774.000)
(306.000,161.000)
(1818.000,1010.000)
(1368.000,1939.000)
(1363.000,104.000)
(1556.000,271.000)
(1415.000,709.000)
(555.000,1011.000)
(103.000,1009.000)
(1740.000,523.000)
(1168.000,1468.000)
(110.000,1100.000)
(899.000,721.000)
(892.000,1320.000)
(296.000,1467.000)
(1832.000,791.000)
(102.000,1692.000)
(1941.000,1282.000)
(1941.000,468.000)
(31.000,335.000)
(1895.000,1885.000)
(890.000,355.000)
(768.000,1836.000)
(1034.000,353.000)
(638.000,206.000)
(1629.000,1285.000)
(1809.000,1091.000)
(172.000,1717.000)
(1887.000,1336.000)
(1549.000,141.000)
(946.000,1273.000)
(1075.000,1659.000)
(1554.000,1194.000)
(753.000,1340.000)
(562.000,951.000)
(377.000,1382.000)
(1337.000,1533.000)
(1483.000,512.000)
(1367.000,1334.000)
(1876.000,1777.000)
(952.000,1817.000)
(1475.000,346.000)
(686.000,833.000)
(225.000,47.000)
(1634.000,1570.000)
(1216.000,1949.000)
(1492.000,1843.000)
(1019.000,1823.000)
(898.000,662.000)
(1370.000,587.000)
(1764.000,1519.000)
(955.000,1582.000)
(84.000,536.000)
(93.000,1206.000)
(697.000,1329.000)
(896.000,1072.000)
(481.000,769.000)
(1677.000,1650.000)
(379.000,1505.000)
(114.000,1158.000)
(1231.000,638.000)
(1674.000,603.000)
(1818.000,1275.000)
(1277.000,1336.000)
(302.000,349.000)
(1489.000,1349.000)
(1670.000,1279.000)
(1943.000,1516.000)
(1541.000,1648.000)
(1759.000,718.000)
(355.000,450.000)
(19.000,825.000)
(88.000,1391.000)
(1211.000,959.000)
(296.000,1511.000)
(37.000,1397.000)
(756.000,894.000)
(1687.000,1210.000)
(813.000,102.000)
(644.000,1391.000)
(1751.000,218.000)
(1766.000,1204.000)
(18.000,21.000)
(443.000,391.000)
(1668.000,1318.000)
(1471.000,1567.000)
(563.000,284.000)
(499.000,1504.000)
(1347.000,1140.000)
(181.000,418.000)
(245.000,104.000)
(1817.000,1329.000)
(1734.000,477.000)
(545.000,1454.000)
(181.000,1584.000)
(1415.000,1518.000)
(1885.000,1287.000)
(971.000,516.000)
(1285.000,595.000)
(1690.000,1946.000)
(49.000,473.000)
(1538.000,1817.000)
(227.000,356.000)
(1688.000,957.000)
(1875.000,345.000)
(811.000,1643.000)
(1347.000,1760.000)
(686.000,415.000)
(1887.000,1965.000)
(229.000,270.000)
(1138.000,1638.000)
(1411.000,267.000)
(957.000,1096.000)
(1407.000,394.000)
(1359.000,277.000)
(1011.000,1656.000)
(418.000,1888.000)
(1549.000,473.000)
(971.000,576.000)
(766.000,975.000)
(16.000,78.000)
(1568.000,1085.000)
(1750.000,1411.000)
(1091.000,413.000)
(1270.000,1813.000)
(351.000,951.000)
(439.000,1091.000)
(36.000,1089.000)
(698.000,540.000)
(1556.000,1771.000)
(775.000,108.000)
(1751.000,1343.000)
(83.000,1522.000)
(1564.000,950.000)
(1338.000,647.000)
(240.000,1318.000)
(22.000,1630.000)
(1555.000,524.000)
(295.000,1721.000)
(1074.000,1385.000)
(1668.000,233.000)
(1631.000,152.000)
(482.000,387.000)
(1358.000,541.000)
(1468.000,1268.000)
(1493.000,1157.000)
(697.000,712.000)
(1161.000,267.000)
(170.000,849.000)
(1206.000,266.000)
(1939.000,951.000)
(421.000,1193.000)
(1236.000,20.000)
(1291.000,88.000)
(1942.000,723.000)
(705.000,895.000)
(1029.000,1702.000)
(547.000,470.000)
(1554.000,1882.000)
(431.000,201.000)
(544.000,535.000)
(707.000,1939.000)
(1621.000,27.000)
(625.000,462.000)
(749.000,211.000)
(830.000,1714.000)
(1934.000,1154.000)
(221.000,905.000)
(552.000,597.000)
(1819.000,148.000)
(1072.000,1711.000)
(29.000,285.000)
(422.000,1588.000)
(1682.000,1132.000)
(1962.000,288.000)
(182.000,727.000)
(1492.000,1445.000)
(39.000,1888.000)
(760.000,1754.000)
(1213.000,896.000)
(632.000,1881.000)
(219.000,964.000)
(1030.000,1508.000)
(361.000,1643.000)
(1759.000,1471.000)
(1816.000,1389.000)
(941.000,727.000)
(1423.000,760.000)
(227.000,783.000)
(1894.000,1516.000)
(1105.000,596.000)
(1406.000,896.000)
(1602.000,1659.000)
(1294.000,23.000)
(1751.000,326.000)
(82.000,1896.000)
(1141.000,1161.000)
(570.000,1592.000)
(1864.000,972.000)
(422.000,714.000)
(379.000,1944.000)
(960.000,1451.000)
(42.000,1276.000)
(1093.000,109.000)
(427.000,821.000)
(622.000,1026.000)
(229.000,1390.000)
(1237.000,413.000)
(1799.000,453.000)
(814.000,1901.000)
(508.000,1657.000)
(701.000,1506.000)
(418.000,21.000)
(635.000,1344.000)
(164.000,1758.000)
(825.000,1442.000)
(1543.000,1457.000)
(482.000,845.000)
(1273.000,1398.000)
(309.000,1937.000)
(575.000,722.000)
(1155.000,1008.000)
(1155.000,1532.000)
(1030.000,46.000)
(215.000,1272.000)
(429.000,1022.000)
(552.000,1390.000)
(1880.000,724.000)
(1404.000,1023.000)
(1488.000,976.000)
(1303.000,1634.000)
(154.000,451.000)
(1296.000,1510.000)
(808.000,345.000)
(837.000,583.000)
(300.000,1159.000)
(770.000,1223.000)
(181.000,353.000)
(1602.000,1453.000)
(495.000,1584.000)
(1154.000,886.000)
(1074.000,1461.000)
(834.000,897.000)
(284.000,1759.000)
(1337.000,1653.000)
(811.000,462.000)
(377.000,106.000)
(1281.000,399.000)
(247.000,637.000)
(1667.000,822.000)
(148.000,1153.000)
(1819.000,403.000)
(1934.000,1455.000)
(1678.000,722.000)
(1952.000,1659.000)
(34.000,415.000)
(445.000,1160.000)
(892.000,1454.000)
(1802.000,1817.000)
(16.000,1148.000)
(1872.000,1701.000)
(1105.000,230.000)
(570.000,1073.000)
(1875.000,1031.000)
(1958.000,1955.000)
(1230.000,1772.000)
(1823.000,275.000)
(280.000,43.000)
(511.000,1157.000)
(223.000,1088.000)
(1550.000,1952.000)
(746.000,1134.000)
(285.000,1329.000)
(1141.000,1322.000)
(110.000,704.000)
(88.000,389.000)
(895.000,1261.000)
(92.000,1335.000)
(33.000,1037.000)
(1958.000,1568.000)
(614.000,1939.000)
(495.000,1891.000)
(874.000,108.000)
(628.000,831.000)
(1539.000,1534.000)
(697.000,1906.000)
(235.000,168.000)
(159.000,1658.000)
(434.000,457.000)
(354.000,347.000)
(1230.000,1039.000)
(488.000,1951.000)
(1874.000,393.000)
(1623.000,833.000)
(370.000,1896.000)
(771.000,159.000)
(215.000,394.000)
(365.000,1258.000)
(153.000,1967.000)
(968.000,109.000)
(756.000,274.000)
(1476.000,1691.000)
(1490.000,1644.000)
(1683.000,1835.000)
(1072.000,1816.000)
(1419.000,1380.000)
(1604.000,1752.000)
(1360.000,901.000)
(311.000,1009.000)
(821.000,160.000)
(1621.000,1524.000)
(155.000,1261.000)
(1826.000,952.000)
(241.000,1901.000)
(942.000,1137.000)
(1342.000,1025.000)
(1008.000,390.000)
(1689.000,915.000)
(1412.000,519.000)
(98.000,1645.000)
(1552.000,101.000)
(437.000,590.000)
(1090.000,1200.000)
(502.000,1844.000)
(955.000,640.000)
(504.000,162.000)
(496.000,1752.000)
(1798.000,1566.000)
(1039.000,1465.000)
(1544.000,647.000)
(1270.000,905.000)
(959.000,1761.000)
(1164.000,1965.000)
(486.000,44.000)
(1820.000,103.000)
(1291.000,1779.000)
(232.000,586.000)
(1809.000,227.000)
(1806.000,1752.000)
(149.000,213.000)
(26.000,968.000)
(1699.000,1380.000)
(825.000,418.000)
(697.000,598.000)
(1090.000,1528.000)
(1751.000,1715.000)
(1227.000,335.000)
(1750.000,1016.000)
(706.000,1016.000)
(1945.000,1838.000)
(353.000,1153.000)
(1155.000,416.000)
(1554.000,775.000)
(150.000,649.000)
(1032.000,515.000)
(1364.000,1093.000)
(423.000,1758.000)
(1169.000,1889.000)
(947.000,411.000)
(1158.000,1761.000)
(170.000,1878.000)
(1223.000,1143.000)
(1145.000,19.000)
(574.000,1342.000)
(98.000,151.000)
(625.000,586.000)
(300.000,511.000)
(426.000,1444.000)
(896.000,1208.000)
(638.000,158.000)
(640.000,791.000)
(1482.000,1509.000)
(102.000,1943.000)
(1815.000,1647.000)
(154.000,1833.000)
(355.000,1711.000)
(1346.000,717.000)
(1875.000,637.000)
(1366.000,1214.000)
(814.000,1567.000)
(1945.000,1029.000)
(642.000,959.000)
(223.000,1530.000)
(364.000,1345.000)
(225.000,229.000)
(242.000,1656.000)
(954.000,452.000)
(1961.000,589.000)
(310.000,265.000)
(16.000,1782.000)
(413.000,1645.000)
(1079.000,830.000)
(1420.000,206.000)
(1761.000,885.000)
(301.000,965.000)
(1431.000,653.000)
(1958.000,910.000)
(286.000,1402.000)
(1421.000,1893.000)
(216.000,1200.000)
(307.000,1653.000)
(773.000,536.000)
(709.000,1448.000)
(1416.000,1090.000)
(243.000,1765.000)
(705.000,961.000)
(424.000,894.000)
(349.000,269.000)
(960.000,217.000)
(1102.000,469.000)
(614.000,1470.000)
(810.000,41.000)
(1416.000,1828.000)
(1088.000,1039.000)
(443.000,657.000)
(898.000,41.000)
(1156.000,1397.000)
(1412.000,1159.000)
(284.000,848.000)
(1143.000,1214.000)
(1476.000,897.000)
(1152.000,1262.000)
(1085.000,354.000)
(1894.000,1442.000)
(627.000,344.000)
(1476.000,1073.000)
(380.000,901.000)
(1945.000,80.000)
(502.000,888.000)
(693.000,1718.000)
(1417.000,1216.000)
(1481.000,458.000)
(171.000,27.000)
(1285.000,1898.000)
(1027.000,263.000)
(620.000,413.000)
(1413.000,1705.000)
(758.000,470.000)
(1742.000,108.000)
(1138.000,1835.000)
(1733.000,1072.000)
(957.000,837.000)
(1078.000,773.000)
(893.000,1759.000)
(478.000,1719.000)
(1611.000,1411.000)
(1956.000,33.000)
(557.000,1718.000)
(487.000,1279.000)
(1803.000,1897.000)
(1669.000,649.000)
(224.000,539.000)
(1427.000,333.000)
(953.000,1641.000)
(1753.000,599.000)
(883.000,158.000)
(961.000,1196.000)
(1751.000,1650.000)
(903.000,1833.000)
(1302.000,1704.000)
(108.000,1768.000)
(887.000,1506.000)
(1896.000,473.000)
(28.000,1694.000)
(1078.000,905.000)
(641.000,519.000)
(373.000,1462.000)
(1946.000,1778.000)
(1281.000,534.000)
(1930.000,1397.000)
(835.000,714.000)
(359.000,826.000)
(1424.000,1262.000)
(106.000,1460.000)
(1602.000,713.000)
(1801.000,1526.000)
(1207.000,1893.000)
(1630.000,454.000)
(1164.000,708.000)
(113.000,1813.000)
(1761.000,150.000)
(103.000,961.000)
(179.000,1460.000)
(703.000,660.000)
(1557.000,720.000)
(1486.000,1211.000)
(547.000,1509.000)
(1089.000,1329.000)

(x-989.540)^2 +(y-992.289)^2 = 900.000
(x-993.303)^2 +(y-995.325)^2 = 900.000
(x-1003.110)^2 +(y-967.587)^2 = 900.000
(x-989.233)^2 +(y-950.050)^2 = 900.000
(x-1032.008)^2 +(y-968.046)^2 = 900.000
(x-1042.639)^2 +(y-953.473)^2 = 900.000
(x-1050.831)^2 +(y-991.899)^2 = 900.000
(x-1061.577)^2 +(y-1021.583)^2 = 900.000
(x-1056.416)^2 +(y-1031.630)^2 = 900.000
(x-1095.624)^2 +(y-1016.633)^2 = 900.000
(x-1102.572)^2 +(y-1010.326)^2 = 900.000
(x-1107.952)^2 +(y-1033.036)^2 = 900.000
(x-958.177)^2 +(y-1007.215)^2 = 900.000
(x-933.810)^2 +(y-991.911)^2 = 900.000
(x-921.615)^2 +(y-1017.743)^2 = 900.000
(x-932.280)^2 +(y-1041.329)^2 = 900.000
(x-919.936)^2 +(y-960.019)^2 = 900.000
(x-935.935)^2 +(y-1077.307)^2 = 900.000
(x-926.592)^2 +(y-1089.449)^2 = 900.000
(x-883.000)^2 +(y-1017.843)^2 = 900.000
(x-860.397)^2 +(y-1005.233)^2 = 900.000
(x-832.803)^2 +(y-1012.913)^2 = 900.000
(x-818.182)^2 +(y-1004.615)^2 = 900.000
(x-827.019)^2 +(y-1032.464)^2 = 900.000
(x-814.069)^2 +(y-1046.258)^2 = 900.000
(x-1097.395)^2 +(y-1075.752)^2 = 900.000
(x-1113.677)^2 +(y-1107.582)^2 = 900.000
(x-1086.377)^2 +(y-1121.597)^2 = 900.000
(x-1087.230)^2 +(y-1140.064)^2 = 900.000
(x-1106.868)^2 +(y-1166.099)^2 = 900.000
(x-1059.419)^2 +(y-1166.589)^2 = 900.000
(x-1102.554)^2 +(y-1205.359)^2 = 900.000
(x-1112.542)^2 +(y-1216.800)^2 = 900.000
(x-1018.488)^2 +(y-1178.821)^2 = 900.000
(x-1016.982)^2 +(y-1209.074)^2 = 900.000
(x-990.585)^2 +(y-1232.848)^2 = 900.000
(x-954.031)^2 +(y-1223.245)^2 = 900.000
(x-945.546)^2 +(y-1228.672)^2 = 900.000
(x-947.837)^2 +(y-1272.083)^2 = 900.000
(x-937.533)^2 +(y-1280.926)^2 = 900.000
(x-972.496)^2 +(y-1296.652)^2 = 900.000
(x-966.125)^2 +(y-1333.861)^2 = 900.000
(x-978.435)^2 +(y-1347.894)^2 = 900.000
(x-941.545)^2 +(y-1354.940)^2 = 900.000
(x-948.680)^2 +(y-1392.078)^2 = 900.000
(x-932.511)^2 +(y-1409.741)^2 = 900.000
(x-1018.068)^2 +(y-1363.283)^2 = 900.000
(x-1046.225)^2 +(y-1352.117)^2 = 900.000
(x-1083.818)^2 +(y-1340.171)^2 = 900.000
(x-1108.857)^2 +(y-1359.885)^2 = 900.000
(x-1026.906)^2 +(y-1406.231)^2 = 900.000
(x-1034.881)^2 +(y-1415.506)^2 = 900.000
(x-1033.162)^2 +(y-1448.083)^2 = 900.000
(x-1055.225)^2 +(y-1479.105)^2 = 900.000
(x-1003.613)^2 +(y-1478.776)^2 = 900.000
(x-1039.805)^2 +(y-908.879)^2 = 900.000
(x-1052.301)^2 +(y-883.732)^2 = 900.000
(x-1094.015)^2 +(y-884.662)^2 = 900.000
(x-1113.784)^2 +(y-865.622)^2 = 900.000
(x-1126.806)^2 +(y-831.132)^2 = 900.000
(x-1116.580)^2 +(y-818.952)^2 = 900.000
(x-1081.977)^2 +(y-805.600)^2 = 900.000
(x-1061.409)^2 +(y-772.122)^2 = 900.000
(x-1064.203)^2 +(y-761.883)^2 = 900.000
(x-1023.119)^2 +(y-778.757)^2 = 900.000
(x-1002.023)^2 +(y-797.340)^2 = 900.000
(x-980.319)^2 +(y-772.322)^2 = 900.000
(x-956.207)^2 +(y-776.280)^2 = 900.000
(x-942.147)^2 +(y-762.693)^2 = 900.000
(x-943.134)^2 +(y-792.872)^2 = 900.000
(x-1053.516)^2 +(y-721.959)^2 = 900.000
(x-1071.336)^2 +(y-695.667)^2 = 900.000
(x-1101.234)^2 +(y-685.432)^2 = 900.000
(x-1107.539)^2 +(y-687.699)^2 = 900.000
(x-1102.476)^2 +(y-655.947)^2 = 900.000
(x-1124.072)^2 +(y-628.290)^2 = 900.000
(x-1136.938)^2 +(y-589.891)^2 = 900.000
(x-1157.286)^2 +(y-574.378)^2 = 900.000
(x-1172.396)^2 +(y-576.122)^2 = 900.000
(x-1189.742)^2 +(y-594.437)^2 = 900.000
(x-1121.881)^2 +(y-568.819)^2 = 900.000
(x-1096.842)^2 +(y-570.642)^2 = 900.000
(x-1077.533)^2 +(y-554.073)^2 = 900.000
(x-1085.416)^2 +(y-526.663)^2 = 900.000
(x-1106.600)^2 +(y-505.453)^2 = 900.000
(x-1100.983)^2 +(y-472.164)^2 = 900.000
(x-1113.408)^2 +(y-459.245)^2 = 900.000
(x-1077.867)^2 +(y-467.606)^2 = 900.000
(x-1225.001)^2 +(y-594.645)^2 = 900.000
(x-1240.296)^2 +(y-578.081)^2 = 900.000
(x-1246.623)^2 +(y-610.508)^2 = 900.000
(x-1282.279)^2 +(y-624.748)^2 = 900.000
(x-1287.952)^2 +(y-655.026)^2 = 900.000
(x-1304.983)^2 +(y-673.209)^2 = 900.000
(x-1281.704)^2 +(y-689.958)^2 = 900.000
(x-1281.578)^2 +(y-703.003)^2 = 900.000
(x-1314.886)^2 +(y-610.716)^2 = 900.000
(x-1326.442)^2 +(y-592.030)^2 = 900.000
(x-1252.089)^2 +(y-727.583)^2 = 900.000
(x-1242.982)^2 +(y-762.901)^2 = 900.000
(x-1255.614)^2 +(y-792.745)^2 = 900.000
(x-1364.794)^2 +(y-585.728)^2 = 900.000
(x-1377.348)^2 +(y-567.982)^2 = 900.000
(x-1388.914)^2 +(y-610.236)^2 = 900.000
(x-1392.400)^2 +(y-528.977)^2 = 900.000
(x-1376.747)^2 +(y-509.638)^2 = 900.000
(x-1348.445)^2 +(y-497.932)^2 = 900.000
(x-1353.154)^2 +(y-466.344)^2 = 900.000
(x-1371.176)^2 +(y-442.131)^2 = 900.000
(x-1424.026)^2 +(y-523.051)^2 = 900.000
(x-1441.468)^2 +(y-503.136)^2 = 900.000
(x-1446.918)^2 +(y-545.240)^2 = 900.000
(x-1362.907)^2 +(y-404.595)^2 = 900.000
(x-1340.860)^2 +(y-403.089)^2 = 900.000
(x-1321.615)^2 +(y-382.163)^2 = 900.000
(x-1293.373)^2 +(y-392.456)^2 = 900.000
(x-1272.364)^2 +(y-374.269)^2 = 900.000
(x-1276.927)^2 +(y-349.969)^2 = 900.000
(x-1386.981)^2 +(y-377.704)^2 = 900.000
(x-1418.550)^2 +(y-366.333)^2 = 900.000
(x-1438.327)^2 +(y-378.872)^2 = 900.000
