(1090.000,1278.000)
(1892.000,547.000)
(751.000,1741.000)
(1458.000,896.000)
(1586.000,425.000)
(1114.000,703.000)
(824.000,627.000)
(170.000,969.000)
(379.000,1941.000)
(875.000,897.000)
(1951.000,827.000)
(688.000,1666.000)
(528.000,1695.000)
(903.000,488.000)
(1088.000,1491.000)
(611.000,94.000)
(1519.000,1632.000)
(1734.000,634.000)
(660.000,1539.000)
(1226.000,1487.000)
(1110.000,743.000)
(1612.000,1964.000)
(462.000,1698.000)
(1315.000,1473.000)
(670.000,1943.000)
(1442.000,966.000)
(1675.000,243.000)
(1876.000,306.000)
(1896.000,1410.000)
(548.000,17.000)
(1451.000,1281.000)
(1047.000,509.000)
(1023.000,709.000)
(802.000,379.000)
(538.000,883.000)
(882.000,1689.000)
(1190.000,824.000)
(1581.000,1023.000)
(1798.000,1088.000)
(1022.000,1549.000)
(879.000,771.000)
(1254.000,1088.000)
(1098.000,1802.000)
(757.000,501.000)
(972.000,1755.000)
(875.000,678.000)
(1016.000,102.000)
(1656.000,1803.000)
(1877.000,1019.000)
(730.000,1687.000)
(528.000,242.000)
(33.000,101.000)
(975.000,1613.000)
(1863.000,503.000)
(1323.000,1039.000)
(1306.000,414.000)
(1652.000,897.000)
(1106.000,1074.000)
(1664.000,286.000)
(968.000,412.000)
(329.000,1299.000)
(943.000,560.000)
(606.000,1273.000)
(1534.000,1025.000)
(1046.000,1469.000)
(610.000,495.000)
(1874.000,770.000)
(41.000,1611.000)
(528.000,693.000)
(815.000,1367.000)
(101.000,1154.000)
(1023.000,435.000)
(1900.000,706.000)
(1026.000,20.000)
(1474.000,1423.000)
(1811.000,902.000)
(964.000,1337.000)
(1829.000,1933.000)
(1083.000,431.000)
(1377.000,1672.000)
(327.000,1495.000)
(801.000,1566.000)
(620.000,956.000)
(664.000,286.000)
(1727.000,1233.000)
(1300.000,879.000)
(671.000,639.000)
(1241.000,1734.000)
(1521.000,1952.000)
(1246.000,307.000)
(1456.000,1883.000)
(1896.000,963.000)
(1401.000,700.000)
(1185.000,1668.000)
(547.000,413.000)
(955.000,1958.000)
(940.000,616.000)
(1463.000,1734.000)
(664.000,570.000)
(162.000,1020.000)
(801.000,1745.000)
(264.000,90.000)
(591.000,550.000)
(1873.000,1871.000)
(1935.000,1281.000)
(1827.000,360.000)
(1297.000,1347.000)
(1583.000,710.000)
(873.000,1802.000)
(1530.000,96.000)
(1965.000,907.000)
(320.000,840.000)
(1726.000,223.000)
(262.000,1031.000)
(941.000,1081.000)
(45.000,43.000)
(764.000,1007.000)
(1541.000,550.000)
(1675.000,1433.000)
(180.000,1553.000)
(194.000,1607.000)
(1378.000,955.000)
(1792.000,689.000)
(1967.000,617.000)
(1368.000,562.000)
(462.000,179.000)
(873.000,1864.000)
(545.000,1611.000)
(1582.000,1624.000)
(971.000,286.000)
(318.000,358.000)
(1747.000,771.000)
(120.000,1818.000)
(1299.000,224.000)
(1814.000,1300.000)
(303.000,1554.000)
(52.000,703.000)
(975.000,755.000)
(1104.000,1024.000)
(1184.000,1221.000)
(1592.000,484.000)
(1614.000,1543.000)
(1388.000,363.000)
(29.000,566.000)
(181.000,1366.000)
(480.000,1882.000)
(1032.000,296.000)
(475.000,1432.000)
(1811.000,1609.000)
(1453.000,498.000)
(474.000,1294.000)
(1314.000,763.000)
(1327.000,153.000)
(1245.000,1938.000)
(1822.000,1353.000)
(1155.000,895.000)
(586.000,1406.000)
(1651.000,1225.000)
(94.000,772.000)
(692.000,426.000)
(1446.000,174.000)
(814.000,84.000)
(959.000,43.000)
(1662.000,105.000)
(812.000,686.000)
(738.000,1537.000)
(188.000,234.000)
(1226.000,641.000)
(478.000,570.000)
(1233.000,809.000)
(1171.000,1817.000)
(1942.000,1535.000)
(171.000,1692.000)
(877.000,1765.000)
(251.000,430.000)
(124.000,1605.000)
(18.000,1750.000)
(609.000,1007.000)
(1323.000,707.000)
(1951.000,1962.000)
(1808.000,1494.000)
(26.000,1366.000)
(172.000,87.000)
(1683.000,573.000)
(1026.000,817.000)
(944.000,1891.000)
(970.000,1288.000)
(744.000,422.000)
(1652.000,707.000)
(810.000,949.000)
(1869.000,441.000)
(756.000,1827.000)
(1227.000,173.000)
(1096.000,1885.000)
(959.000,1012.000)
(1299.000,1690.000)
(1031.000,1693.000)
(1312.000,572.000)
(1792.000,1224.000)
(1325.000,106.000)
(1161.000,378.000)
(1596.000,620.000)
(258.000,745.000)
(477.000,103.000)
(1893.000,1469.000)
(1952.000,1683.000)
(1870.000,1613.000)
(118.000,1027.000)
(37.000,231.000)
(1298.000,1931.000)
(1244.000,380.000)
(377.000,1867.000)
(1474.000,443.000)
(1241.000,876.000)
(265.000,1932.000)
(1248.000,1277.000)
(1376.000,1363.000)
(378.000,45.000)
(1297.000,1869.000)
(31.000,1231.000)
(328.000,907.000)
(478.000,18.000)
(29.000,1028.000)
(257.000,896.000)
(1540.000,753.000)
(1022.000,1077.000)
(1016.000,1210.000)
(1302.000,1084.000)
(27.000,370.000)
(165.000,692.000)
(1538.000,1879.000)
(1591.000,1494.000)
(1606.000,1421.000)
(1947.000,1817.000)
(1950.000,1884.000)
(232.000,1410.000)
(1949.000,419.000)
(236.000,1880.000)
(873.000,1554.000)
(904.000,556.000)
(1659.000,830.000)
(598.000,215.000)
(742.000,1936.000)
(1390.000,116.000)
(1298.000,1225.000)
(1805.000,1546.000)
(1950.000,1078.000)
(323.000,1425.000)
(321.000,1749.000)
(659.000,1080.000)
(1181.000,92.000)
(1614.000,1354.000)
(1048.000,1617.000)
(1951.000,947.000)
(23.000,1895.000)
(664.000,1498.000)
(600.000,1800.000)
(30.000,283.000)
(753.000,708.000)
(1651.000,426.000)
(894.000,1608.000)
(763.000,567.000)
(478.000,1153.000)
(1751.000,372.000)
(811.000,1028.000)
(183.000,367.000)
(330.000,1877.000)
(1754.000,506.000)
(538.000,564.000)
(1171.000,1563.000)
(308.000,1340.000)
(399.000,764.000)
(1242.000,698.000)
(604.000,679.000)
(672.000,684.000)
(387.000,1683.000)
(239.000,1355.000)
(1936.000,1139.000)
(1829.000,1026.000)
(1544.000,944.000)
(1673.000,1739.000)
(1535.000,428.000)
(800.000,301.000)
(180.000,834.000)
(1231.000,83.000)
(735.000,1883.000)
(1312.000,1810.000)
(379.000,1547.000)
(596.000,1878.000)
(1743.000,1563.000)
(658.000,760.000)
(590.000,638.000)
(1402.000,1753.000)
(1256.000,495.000)
(1382.000,1627.000)
(800.000,1804.000)
(1968.000,224.000)
(1305.000,30.000)
(1297.000,944.000)
(1727.000,965.000)
(1082.000,1698.000)
(661.000,1292.000)
(961.000,375.000)
(1804.000,556.000)
(117.000,951.000)
(1456.000,1689.000)
(1166.000,1089.000)
(1012.000,1951.000)
(1393.000,1550.000)
(124.000,1473.000)
(1934.000,380.000)
(47.000,150.000)
(1809.000,1829.000)
(1794.000,1422.000)
(460.000,363.000)
(1743.000,85.000)
(449.000,834.000)
(1106.000,232.000)
(1660.000,616.000)
(1105.000,368.000)
(1252.000,220.000)
(1813.000,826.000)
(1469.000,819.000)
(958.000,890.000)
(1745.000,1407.000)
(1261.000,1609.000)
(180.000,775.000)
(1372.000,1272.000)
(163.000,1501.000)
(91.000,1365.000)
(1611.000,774.000)
(1255.000,1696.000)
(903.000,45.000)
(328.000,1959.000)
(1748.000,167.000)
(1728.000,1105.000)
(1327.000,1568.000)
(1098.000,1410.000)
(892.000,1470.000)
(622.000,876.000)
(1240.000,754.000)
(879.000,1417.000)
(1445.000,1368.000)
(541.000,1946.000)
(387.000,412.000)
(1962.000,148.000)
(1528.000,830.000)
(538.000,628.000)
(1089.000,502.000)
(973.000,1233.000)
(336.000,288.000)
(1795.000,1683.000)
(826.000,1687.000)
(1824.000,176.000)
(1947.000,285.000)
(1154.000,1732.000)
(670.000,1030.000)
(657.000,948.000)
(514.000,1105.000)
(1539.000,1558.000)
(46.000,634.000)
(388.000,1353.000)
(261.000,239.000)
(814.000,1607.000)
(187.000,641.000)
(1661.000,1338.000)
(1169.000,1021.000)
(396.000,1010.000)
(823.000,431.000)
(451.000,1610.000)
(671.000,25.000)
(1260.000,1872.000)
(234.000,377.000)
(676.000,1829.000)
(895.000,87.000)
(1801.000,956.000)
(172.000,308.000)
(746.000,881.000)
(1655.000,744.000)
(1805.000,1733.000)
(233.000,150.000)
(241.000,1146.000)
(522.000,1480.000)
(310.000,706.000)
(869.000,1236.000)
(466.000,1557.000)
(1458.000,1817.000)
(1875.000,1353.000)
(1939.000,703.000)
(402.000,1812.000)
(615.000,828.000)
(835.000,759.000)
(325.000,32.000)
(884.000,1022.000)
(550.000,959.000)
(329.000,635.000)
(1758.000,546.000)
(1828.000,31.000)
(1115.000,94.000)
(29.000,1949.000)
(176.000,1765.000)
(1369.000,1502.000)
(1814.000,505.000)
(1879.000,1303.000)
(237.000,1227.000)
(1516.000,1099.000)
(974.000,507.000)
(742.000,1607.000)
(612.000,366.000)
(51.000,1090.000)
(1451.000,102.000)
(1040.000,1353.000)
(1443.000,564.000)
(375.000,623.000)
(521.000,831.000)
(247.000,305.000)
(587.000,1086.000)
(374.000,1272.000)
(1307.000,284.000)
(1508.000,1744.000)
(1656.000,17.000)
(1962.000,1747.000)
(1092.000,39.000)
(388.000,505.000)
(320.000,1815.000)
(1607.000,348.000)
(1739.000,44.000)
(1163.000,1141.000)
(1157.000,639.000)
(1166.000,553.000)
(1177.000,1402.000)
(1398.000,639.000)
(900.000,1351.000)
(1158.000,972.000)
(50.000,907.000)
(667.000,483.000)
(1011.000,887.000)
(306.000,1079.000)
(255.000,1300.000)
(1022.000,234.000)
(1312.000,511.000)
(891.000,1073.000)
(1460.000,280.000)
(1970.000,555.000)
(739.000,39.000)
(1463.000,1618.000)
(1737.000,1825.000)
(1798.000,1162.000)
(1660.000,1955.000)
(230.000,47.000)
(733.000,244.000)
(454.000,941.000)
(1085.000,1216.000)
(88.000,343.000)

(x-993.723)^2 +(y-989.964)^2 = 900.000
(x-989.253)^2 +(y-986.661)^2 = 900.000
(x-1003.460)^2 +(y-1019.936)^2 = 900.000
(x-983.903)^2 +(y-1039.056)^2 = 900.000
(x-953.338)^2 +(y-978.026)^2 = 900.000
(x-934.669)^2 +(y-989.865)^2 = 900.000
(x-954.826)^2 +(y-949.916)^2 = 900.000
(x-971.040)^2 +(y-931.757)^2 = 900.000
(x-918.902)^2 +(y-1019.882)^2 = 900.000
(x-925.010)^2 +(y-930.151)^2 = 900.000
(x-932.603)^2 +(y-890.908)^2 = 900.000
(x-924.390)^2 +(y-879.166)^2 = 900.000
(x-889.030)^2 +(y-862.091)^2 = 900.000
(x-864.183)^2 +(y-868.348)^2 = 900.000
(x-885.567)^2 +(y-830.640)^2 = 900.000
(x-869.600)^2 +(y-808.019)^2 = 900.000
(x-843.459)^2 +(y-899.196)^2 = 900.000
(x-804.981)^2 +(y-892.012)^2 = 900.000
(x-791.710)^2 +(y-876.979)^2 = 900.000
(x-791.967)^2 +(y-913.609)^2 = 900.000
(x-781.212)^2 +(y-949.522)^2 = 900.000
(x-789.708)^2 +(y-971.905)^2 = 900.000
(x-1044.049)^2 +(y-1021.577)^2 = 900.000
(x-1060.198)^2 +(y-1035.242)^2 = 900.000
(x-1056.530)^2 +(y-997.342)^2 = 900.000
(x-750.973)^2 +(y-878.201)^2 = 900.000
(x-728.295)^2 +(y-867.535)^2 = 900.000
(x-1099.788)^2 +(y-986.538)^2 = 900.000
(x-1115.290)^2 +(y-994.257)^2 = 900.000
(x-1102.914)^2 +(y-949.784)^2 = 900.000
(x-1113.658)^2 +(y-938.484)^2 = 900.000
(x-681.811)^2 +(y-871.237)^2 = 900.000
(x-665.372)^2 +(y-860.599)^2 = 900.000
(x-675.453)^2 +(y-890.908)^2 = 900.000
(x-658.910)^2 +(y-910.327)^2 = 900.000
(x-662.385)^2 +(y-819.840)^2 = 900.000
(x-645.372)^2 +(y-800.275)^2 = 900.000
(x-604.968)^2 +(y-789.483)^2 = 900.000
(x-574.785)^2 +(y-804.407)^2 = 900.000
(x-563.434)^2 +(y-828.658)^2 = 900.000
(x-695.683)^2 +(y-789.448)^2 = 900.000
(x-718.470)^2 +(y-757.068)^2 = 900.000
(x-704.199)^2 +(y-734.628)^2 = 900.000
(x-690.678)^2 +(y-695.681)^2 = 900.000
(x-662.919)^2 +(y-690.339)^2 = 900.000
(x-638.743)^2 +(y-672.987)^2 = 900.000
(x-715.746)^2 +(y-664.033)^2 = 900.000
(x-753.504)^2 +(y-672.650)^2 = 900.000
(x-773.637)^2 +(y-659.613)^2 = 900.000
(x-769.846)^2 +(y-626.608)^2 = 900.000
(x-791.069)^2 +(y-606.866)^2 = 900.000
(x-814.115)^2 +(y-608.293)^2 = 900.000
(x-835.530)^2 +(y-632.811)^2 = 900.000
(x-864.075)^2 +(y-600.788)^2 = 900.000
(x-881.169)^2 +(y-604.213)^2 = 900.000
(x-894.194)^2 +(y-594.899)^2 = 900.000
(x-851.156)^2 +(y-557.495)^2 = 900.000
(x-867.123)^2 +(y-536.092)^2 = 900.000
(x-649.709)^2 +(y-628.273)^2 = 900.000
(x-627.002)^2 +(y-597.999)^2 = 900.000
(x-594.857)^2 +(y-608.834)^2 = 900.000
(x-585.114)^2 +(y-601.152)^2 = 900.000
(x-619.772)^2 +(y-554.199)^2 = 900.000
(x-633.834)^2 +(y-533.000)^2 = 900.000
(x-1137.686)^2 +(y-1036.101)^2 = 900.000
(x-1177.046)^2 +(y-1037.646)^2 = 900.000
(x-1203.793)^2 +(y-1055.148)^2 = 900.000
(x-1188.750)^2 +(y-1086.807)^2 = 900.000
(x-1214.182)^2 +(y-1112.974)^2 = 900.000
(x-1245.021)^2 +(y-1102.799)^2 = 900.000
(x-1260.108)^2 +(y-1112.220)^2 = 900.000
(x-1283.905)^2 +(y-1084.515)^2 = 900.000
(x-1315.762)^2 +(y-1066.515)^2 = 900.000
(x-1327.266)^2 +(y-1070.475)^2 = 900.000
(x-1341.952)^2 +(y-1100.949)^2 = 900.000
(x-1152.917)^2 +(y-1112.257)^2 = 900.000
(x-1385.734)^2 +(y-1117.163)^2 = 900.000
(x-1400.863)^2 +(y-1112.314)^2 = 900.000
(x-565.320)^2 +(y-646.019)^2 = 900.000
(x-530.425)^2 +(y-633.402)^2 = 900.000
(x-516.234)^2 +(y-616.240)^2 = 900.000
(x-487.968)^2 +(y-645.120)^2 = 900.000
(x-447.770)^2 +(y-668.670)^2 = 900.000
(x-425.820)^2 +(y-654.895)^2 = 900.000
(x-387.772)^2 +(y-647.077)^2 = 900.000
(x-384.450)^2 +(y-626.251)^2 = 900.000
(x-357.824)^2 +(y-669.767)^2 = 900.000
(x-322.507)^2 +(y-674.323)^2 = 900.000
(x-299.129)^2 +(y-651.712)^2 = 900.000
(x-298.448)^2 +(y-700.683)^2 = 900.000
(x-306.539)^2 +(y-717.150)^2 = 900.000
(x-280.399)^2 +(y-616.854)^2 = 900.000
(x-285.715)^2 +(y-605.412)^2 = 900.000
(x-245.090)^2 +(y-625.982)^2 = 900.000
(x-374.976)^2 +(y-709.020)^2 = 900.000
(x-406.312)^2 +(y-734.314)^2 = 900.000
(x-397.436)^2 +(y-760.235)^2 = 900.000
(x-414.624)^2 +(y-784.824)^2 = 900.000
(x-211.298)^2 +(y-653.836)^2 = 900.000
(x-174.484)^2 +(y-645.401)^2 = 900.000
(x-147.827)^2 +(y-669.118)^2 = 900.000
(x-174.287)^2 +(y-603.999)^2 = 900.000
(x-150.602)^2 +(y-584.792)^2 = 900.000
(x-155.258)^2 +(y-543.620)^2 = 900.000
(x-142.005)^2 +(y-527.429)^2 = 900.000
(x-105.655)^2 +(y-514.754)^2 = 900.000
(x-78.880)^2 +(y-532.654)^2 = 900.000
(x-108.568)^2 +(y-682.999)^2 = 900.000
(x-93.238)^2 +(y-670.994)^2 = 900.000
(x-103.692)^2 +(y-712.788)^2 = 900.000
(x-95.939)^2 +(y-718.287)^2 = 900.000
(x-133.496)^2 +(y-737.087)^2 = 900.000
(x-122.357)^2 +(y-762.166)^2 = 900.000
(x-142.448)^2 +(y-787.204)^2 = 900.000
(x-150.685)^2 +(y-820.733)^2 = 900.000
(x-171.244)^2 +(y-822.593)^2 = 900.000
(x-141.543)^2 +(y-847.272)^2 = 900.000
(x-107.465)^2 +(y-471.946)^2 = 900.000
(x-90.447)^2 +(y-463.265)^2 = 900.000
(x-94.135)^2 +(y-425.713)^2 = 900.000
(x-73.172)^2 +(y-408.316)^2 = 900.000
(x-127.395)^2 +(y-421.876)^2 = 900.000
(x-140.295)^2 +(y-409.146)^2 = 900.000
(x-177.247)^2 +(y-396.469)^2 = 900.000
(x-196.380)^2 +(y-405.168)^2 = 900.000
(x-175.552)^2 +(y-367.895)^2 = 900.000
(x-201.964)^2 +(y-344.645)^2 = 900.000
(x-194.855)^2 +(y-526.643)^2 = 900.000
(x-96.882)^2 +(y-838.528)^2 = 900.000
(x-83.897)^2 +(y-857.493)^2 = 900.000
(x-70.772)^2 +(y-887.910)^2 = 900.000
(x-81.537)^2 +(y-902.602)^2 = 900.000
(x-1423.972)^2 +(y-1070.511)^2 = 900.000
(x-1458.684)^2 +(y-1081.256)^2 = 900.000
(x-1485.929)^2 +(y-1060.906)^2 = 900.000
(x-1480.388)^2 +(y-1111.990)^2 = 900.000
(x-1475.040)^2 +(y-1151.541)^2 = 900.000
(x-1491.789)^2 +(y-1181.591)^2 = 900.000
(x-1526.319)^2 +(y-1191.480)^2 = 900.000
(x-1549.279)^2 +(y-1183.562)^2 = 900.000
(x-1530.192)^2 +(y-1225.388)^2 = 900.000
(x-1554.563)^2 +(y-1244.262)^2 = 900.000
(x-1500.102)^2 +(y-1246.518)^2 = 900.000
(x-1592.162)^2 +(y-1236.752)^2 = 900.000
(x-1622.726)^2 +(y-1249.659)^2 = 900.000
(x-1637.147)^2 +(y-1282.945)^2 = 900.000
(x-1632.585)^2 +(y-1296.951)^2 = 900.000
(x-1671.404)^2 +(y-1278.950)^2 = 900.000
(x-1680.752)^2 +(y-1271.224)^2 = 900.000
(x-1525.267)^2 +(y-1045.221)^2 = 900.000
(x-1560.560)^2 +(y-1064.844)^2 = 900.000
(x-1533.081)^2 +(y-1002.998)^2 = 900.000
(x-1497.589)^2 +(y-988.581)^2 = 900.000
(x-1564.818)^2 +(y-978.066)^2 = 900.000
(x-1576.174)^2 +(y-945.630)^2 = 900.000
(x-1566.529)^2 +(y-927.784)^2 = 900.000
(x-1601.494)^2 +(y-929.391)^2 = 900.000
(x-1621.651)^2 +(y-940.681)^2 = 900.000
(x-1481.590)^2 +(y-951.168)^2 = 900.000
(x-1445.335)^2 +(y-932.485)^2 = 900.000
(x-1434.903)^2 +(y-935.973)^2 = 900.000
(x-1712.736)^2 +(y-1300.494)^2 = 900.000
(x-1754.001)^2 +(y-1300.293)^2 = 900.000
(x-1765.250)^2 +(y-1277.707)^2 = 900.000
(x-1774.578)^2 +(y-1316.242)^2 = 900.000
(x-1763.591)^2 +(y-1349.953)^2 = 900.000
(x-1770.669)^2 +(y-1366.722)^2 = 900.000
(x-1549.995)^2 +(y-885.823)^2 = 900.000
(x-1562.327)^2 +(y-864.149)^2 = 900.000
(x-1582.495)^2 +(y-826.796)^2 = 900.000
(x-1599.053)^2 +(y-827.490)^2 = 900.000
